"count_matching_records","density"
14.6441767317611,0
14.7206463895287,0
14.7971160472962,0
14.8735857050638,0
14.9500553628313,0
15.0265250205988,0
15.1029946783664,0
15.1794643361339,0
15.2559339939015,0
15.332403651669,0
15.4088733094366,0
15.4853429672041,0
15.5618126249716,0
15.6382822827392,0
15.7147519405067,0
15.7912215982743,0
15.8676912560418,0
15.9441609138093,0
16.0206305715769,0
16.0971002293444,0
16.173569887112,0
16.2500395448795,0
16.326509202647,0
16.4029788604146,0
16.4794485181821,0
16.5559181759497,0
16.6323878337172,0
16.7088574914847,0
16.7853271492523,0
16.8617968070198,0
16.9382664647874,0
17.0147361225549,0
17.0912057803225,0
17.16767543809,0
17.2441450958575,0
17.3206147536251,0
17.3970844113926,0
17.4735540691602,0
17.5500237269277,0
17.6264933846952,0
17.7029630424628,0
17.7794327002303,0
17.8559023579979,0
17.9323720157654,0
18.0088416735329,0
18.0853113313005,0
18.161780989068,0
18.2382506468356,0
18.3147203046031,0
18.3911899623706,0
18.4676596201382,0
18.5441292779057,0
18.6205989356733,0
18.6970685934408,0
18.7735382512084,0
18.8500079089759,0
18.9264775667434,0
19.002947224511,0
19.0794168822785,0
19.1558865400461,0
19.2323561978136,0
19.3088258555811,0
19.3852955133487,0
19.4617651711162,0
19.5382348288838,0
19.6147044866513,0
19.6911741444188,0
19.7676438021864,0
19.8441134599539,0
19.9205831177215,0
19.997052775489,0
20.0735224332566,0
20.1499920910241,0
20.2264617487916,0
20.3029314065592,0
20.3794010643267,0
20.4558707220943,0
20.5323403798618,0
20.6088100376293,0
20.6852796953969,0
20.7617493531644,0
20.838219010932,0
20.9146886686995,0
20.991158326467,0
21.0676279842346,0
21.1440976420021,0
21.2205672997697,0
21.2970369575372,0
21.3735066153047,0
21.4499762730723,0
21.5264459308398,0
21.6029155886074,0
21.6793852463749,0
21.7558549041425,0
21.83232456191,0
21.9087942196775,0
21.9852638774451,0
22.0617335352126,0
22.1382031929802,0
22.2146728507477,0
22.2911425085152,0
22.3676121662828,0
22.4440818240503,0
22.5205514818179,0
22.5970211395854,0
22.6734907973529,0
22.7499604551205,0
22.826430112888,0
22.9028997706556,0
22.9793694284231,0
23.0558390861907,0
23.1323087439582,0
23.2087784017257,0
23.2852480594933,0
23.3617177172608,0
23.4381873750284,0
23.5146570327959,0
23.5911266905634,0
23.667596348331,0
23.7440660060985,0
23.8205356638661,0
23.8970053216336,0
23.9734749794011,0
24.0499446371687,0
24.1264142949362,0
24.2028839527038,0
24.2793536104713,0
24.3558232682388,0
24.4322929260064,0
24.5087625837739,0
24.5852322415415,0
24.661701899309,0
24.7381715570766,0
24.8146412148441,0
24.8911108726116,0
24.9675805303792,0
25.0440501881467,0
25.1205198459143,0
25.1969895036818,0
25.2734591614493,0
25.3499288192169,0
25.4263984769844,0
25.502868134752,0
25.5793377925195,0
25.655807450287,0
25.7322771080546,0
25.8087467658221,0
25.8852164235897,0
25.9616860813572,0
26.0381557391248,0
26.1146253968923,0
26.1910950546598,0
26.2675647124274,0
26.3440343701949,0
26.4205040279625,0
26.49697368573,0
26.5734433434975,0
26.6499130012651,0
26.7263826590326,0
26.8028523168002,0
26.8793219745677,0
26.9557916323352,0
27.0322612901028,0
27.1087309478703,0
27.1852006056379,0
27.2616702634054,0
27.3381399211729,0
27.4146095789405,0
27.491079236708,0
27.5675488944756,0
27.6440185522431,0
27.7204882100107,0
27.7969578677782,0
27.8734275255457,0
27.9498971833133,0
28.0263668410808,0
28.1028364988484,0
28.1793061566159,0
28.2557758143834,0
28.332245472151,0
28.4087151299185,0
28.4851847876861,0
28.5616544454536,0
28.6381241032211,0
28.7145937609887,0
28.7910634187562,0
28.8675330765238,0
28.9440027342913,0
29.0204723920588,0
29.0969420498264,0
29.1734117075939,0
29.2498813653615,0
29.326351023129,0
29.4028206808966,0
29.4792903386641,0
29.5557599964316,0
29.6322296541992,0
29.7086993119667,0
29.7851689697343,0
29.8616386275018,0
29.9381082852693,0
30.0145779430369,0
30.0910476008044,0
30.167517258572,0
30.2439869163395,0
30.320456574107,0
30.3969262318746,0
30.4733958896421,0
30.5498655474097,0
30.6263352051772,0
30.7028048629447,0
30.7792745207123,0
30.8557441784798,0
30.9322138362474,0
31.0086834940149,0
31.0851531517825,0
31.16162280955,0
31.2380924673175,0
31.3145621250851,0
31.3910317828526,0
31.4675014406202,0
31.5439710983877,0
31.6204407561552,0
31.6969104139228,0
31.7733800716903,0
31.8498497294579,0
31.9263193872254,0
32.002789044993,0
32.0792587027605,0
32.155728360528,0
32.2321980182956,0
32.3086676760631,0
32.3851373338307,0
32.4616069915982,0
32.5380766493657,0
32.6145463071333,0
32.6910159649008,0
32.7674856226684,0
32.8439552804359,0
32.9204249382034,0
32.996894595971,0
33.0733642537385,0
33.1498339115061,0
33.2263035692736,0
33.3027732270412,0
33.3792428848087,0
33.4557125425762,0
33.5321822003438,0
33.6086518581113,0
33.6851215158789,0
33.7615911736464,0
33.8380608314139,0
33.9145304891815,0
33.991000146949,0
34.0674698047166,0
34.1439394624841,0
34.2204091202516,0
34.2968787780192,0
34.3733484357867,0
34.4498180935543,0
34.5262877513218,0
34.6027574090893,0
34.6792270668569,0
34.7556967246244,0
34.832166382392,0
34.9086360401595,0
34.985105697927,0
35.0615753556946,0
35.1380450134621,0
35.2145146712297,0
35.2909843289972,0
35.3674539867648,0
35.4439236445323,0
35.5203933022998,0
35.5968629600674,0
35.6733326178349,0
35.7498022756025,0
35.82627193337,0
35.9027415911375,0
35.9792112489051,0
36.0556809066726,0
36.1321505644402,0
36.2086202222077,0
36.2850898799752,0
36.3615595377428,0
36.4380291955103,0
36.5144988532779,0
36.5909685110454,0
36.667438168813,0
36.7439078265805,0
36.820377484348,0
36.8968471421156,0
36.9733167998831,0
37.0497864576507,0
37.1262561154182,0
37.2027257731857,0
37.2791954309533,0
37.3556650887208,0
37.4321347464884,0
37.5086044042559,0
37.5850740620234,0
37.661543719791,0
37.7380133775585,0
37.8144830353261,0
37.8909526930936,0
37.9674223508611,0
38.0438920086287,0
38.1203616663962,0
38.1968313241638,0
38.2733009819313,0
38.3497706396989,0
38.4262402974664,0
38.5027099552339,0
38.5791796130015,0
38.655649270769,0
38.7321189285366,0
38.8085885863041,0
38.8850582440716,0
38.9615279018392,0
39.0379975596067,0
